Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Sample_Area,LF_Sm_Woody,DBH,Status,Length,Rooting,Count,Scientific_Name,Code,Life_Form,Nativity,Comments,Certified,Verified
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,Transect 3,Shrub,,Live,L1,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L2,R1,12,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L3,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,Transect 3,Shrub,,Live,L3,R1,6,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,Transect 3,Shrub,,Live,L2,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,Transect 3,Shrub,,Live,L2,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,4,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,42,FALSE,Transect 3,Shrub,,Live,L2,R1,9,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,36,FALSE,Transect 3,Shrub,,Live,L1,R1,7,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,Transect 3,Shrub,,Live,L3,R1,7,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,Transect 3,Shrub,,Live,L2,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,41,FALSE,Transect 3,Shrub,,Live,L2,R1,14,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,32,FALSE,Transect 3,Shrub,,Live,L1,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,Transect 3,Shrub,,Live,L2,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,Transect 3,Shrub,,Live,L2,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,34,FALSE,Transect 3,Shrub,,Live,L1,R1,12,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,40,FALSE,Transect 3,Shrub,,Live,L2,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,39,FALSE,Transect 3,Shrub,,Live,L1,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,38,FALSE,Transect 3,Shrub,,Live,L1,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,Transect 3,Shrub,,Live,L1,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,Transect 3,Shrub,,Live,L1,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,43,FALSE,Transect 3,Shrub,,Live,L3,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,Transect 3,Shrub,,Live,L2,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,Transect 3,Shrub,,Live,L3,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,Transect 3,Shrub,,Live,L3,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,Transect 3,Shrub,,Live,L2,R1,16,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,38,FALSE,Transect 3,Shrub,,Live,L2,R1,4,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,4,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,1,FALSE,Transect 3,Shrub,,Live,L3,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,8,FALSE,Transect 3,Shrub,,Live,L3,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,43,FALSE,Transect 3,Shrub,,Live,L3,R1,5,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,Transect 3,Shrub,,Live,L3,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,Transect 3,Shrub,,Live,L1,R1,11,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,31,FALSE,Transect 3,Shrub,,Live,L2,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,Transect 3,Shrub,,Live,L1,R1,12,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,Transect 3,Shrub,,Live,L1,R1,11,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,Transect 3,Shrub,,Live,L2,R1,3,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,Transect 3,Shrub,,Live,L2,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,33,FALSE,Transect 3,Shrub,,Live,L2,R1,5,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,40,FALSE,Transect 3,Shrub,,Live,L2,R1,6,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,7,FALSE,Transect 3,Shrub,,Live,L1,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L1,R1,6,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,45,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,8,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,45,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,Transect 3,Shrub,,Live,L3,R1,12,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,43,FALSE,Transect 3,Shrub,,Live,L1,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,Transect 3,Shrub,,Live,L1,R1,11,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L3,R1,2,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,Transect 3,Shrub,,Live,L1,R1,5,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,35,FALSE,Transect 3,Shrub,,Live,L2,R1,4,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,45,FALSE,Transect 3,Shrub,,Live,L3,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,8,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,Transect 3,Shrub,,Live,L3,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,11,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,Transect 3,Shrub,,Live,L1,R1,10,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L1,R1,6,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,38,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Cordyline fruticosa,CORFRU,Shrub,Non-Native,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,1,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Hernandia sonora,HERSON,Tree,Native,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,4,FALSE,Quad 4,Small Tree,5<10,Live,,R1,1,Hernandia sonora,HERSON,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,8,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Cyanea macrostegia ssp. macrostegia,CYAMAC,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,8,FALSE,Transect 3,Seedling,<1,Live,L3,R1,1,Cyanea macrostegia ssp. macrostegia,CYAMAC,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,25,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Hedycarya denticulata,HEDDEN,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,25,FALSE,Quad 4,Small Tree,5<10,Live,,R1,3,Hedycarya denticulata,HEDDEN,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,11,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Hedycarya denticulata,HEDDEN,Tree,Native,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,20,FALSE,Transect 3,Seedling,<1,Live,L2,R1,1,Hedycarya denticulata,HEDDEN,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,3,FALSE,Quad 4,Small Tree,5<10,Live,,R5,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,21,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,11,FALSE,Quad 4,Small Tree,1<5,Live,,R3,2,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,35,FALSE,Quad 4,Small Tree,1<5,Live,,R1,3,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,3,FALSE,Transect 3,Seedling,<1,Live,L1,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,37,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,3,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,Quad 4,Small Tree,1<5,Live,,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,29,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,30,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,3,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,11,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,29,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,17,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,6,FALSE,Quad 4,Small Tree,1<5,Live,,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,Quad 4,Small Tree,5<10,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,6,FALSE,Transect 3,Seedling,<1,Live,L2,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,31,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,3,FALSE,Quad 4,Small Tree,5<10,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,3,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,2,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,6,FALSE,Quad 4,Small Tree,1<5,Live,,R1,3,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,57,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,55,FALSE,Transect 3,Seedling,<1,Live,L1,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,53,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,11,FALSE,Transect 3,Seedling,<1,Live,L3,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,59,FALSE,Transect 3,Seedling,<1,Live,L2,R1,2,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,11,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,37,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,53,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Fixed,1,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,37,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,7,FALSE,Quad 4,Small Tree,1<5,Live,,R1,3,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,7,FALSE,Quad 4,Small Tree,5<10,Live,,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,36,FALSE,Quad 4,Small Tree,5<10,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,59,FALSE,Quad 4,Small Tree,1<5,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,34,FALSE,Transect 3,Seedling,<1,Live,L1,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,35,FALSE,Quad 4,Small Tree,1<5,Live,,R1,2,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,1,FALSE,Quad 4,Small Tree,1<5,Live,,R1,5,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,2,FALSE,Quad 4,Small Tree,1<5,Live,,R1,2,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,44,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,42,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,13,FALSE,Quad 4,Small Tree,5<10,Live,,R1,3,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,9,FALSE,Transect 3,Seedling,<1,Live,L3,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,15,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,1,FALSE,Transect 3,Seedling,<1,Live,L2,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,Transect 3,Seedling,<1,Live,L1,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,53,FALSE,Quad 4,Small Tree,1<5,Live,,R1,5,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,10,FALSE,Quad 4,Small Tree,1<5,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational Alternate,54,FALSE,Quad 4,Small Tree,5<10,Live,,R1,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,59,FALSE,Quad 4,Small Tree,5<10,Live,,R2,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,Quad 4,Small Tree,5<10,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,9,FALSE,Quad 4,Small Tree,1<5,Live,,R3,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,2,FALSE,Transect 3,Seedling,<1,Live,L2,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,11,FALSE,Transect 3,Seedling,<1,Live,L1,R4,1,Ilex anomala,ILEANO,Tree,Native,,TRUE,TRUE
