Event_ID,Image_Point_ID,Unit_Code,Community,Sampling_Frame,Year,Cycle,Transect_Type,Transect_Number,Image_Point,Latitude,Latitude_Dir,Longitude,Longitude_Dir,GCS,GPS_Error
20110103082702-330300807.952881,20110103083431-902569651.603699,HAVO,Wet Forest,Olaa,2010,1,Rotational,13,800,19.478775,North,-155.24994,West,World Geodetic System 1984,7
20110103082702-330300807.952881,20110103083534-759979009.628296,HAVO,Wet Forest,Olaa,2010,1,Rotational,13,1000,19.480382,North,-155.250677,West,World Geodetic System 1984,5
20110103105107-945072233.67691,20110103105150-591442286.968231,HAVO,Wet Forest,Olaa,2010,1,Rotational,14,0,19.46481,North,-155.236959,West,World Geodetic System 1984,5
20110103105107-945072233.67691,20110103105258-184424817.562103,HAVO,Wet Forest,Olaa,2010,1,Rotational,14,200,19.465829,North,-155.238516,West,World Geodetic System 1984,5
20110103105107-945072233.67691,20110103105404-558444797.992706,HAVO,Wet Forest,Olaa,2010,1,Rotational,14,400,19.466829,North,-155.240186,West,World Geodetic System 1984,6
20110103105107-945072233.67691,20110103105516-603043735.027313,HAVO,Wet Forest,Olaa,2010,1,Rotational,14,600,19.467831,North,-155.241714,West,World Geodetic System 1984,6
20110103105107-945072233.67691,20110103105630-575873911.380768,HAVO,Wet Forest,Olaa,2010,1,Rotational,14,800,19.46895,North,-155.243206,West,World Geodetic System 1984,6
20110103105107-945072233.67691,20110103105734-758574426.174164,HAVO,Wet Forest,Olaa,2010,1,Rotational,14,1000,19.469924,North,-155.244781,West,World Geodetic System 1984,6
20110103111547-901996314.525604,20110103111906-258054912.090302,HAVO,Wet Forest,Olaa,2010,1,Rotational,16,200,19.497034,North,-155.266098,West,World Geodetic System 1984,4
20110103111547-901996314.525604,20110103112021-350506365.299225,HAVO,Wet Forest,Olaa,2010,1,Rotational,16,400,19.497616,North,-155.264325,West,World Geodetic System 1984,4
20110103111547-901996314.525604,20110103112121-377742707.72934,HAVO,Wet Forest,Olaa,2010,1,Rotational,16,600,19.498261,North,-155.262601,West,World Geodetic System 1984,3
20110103111547-901996314.525604,20110103112243-95585167.4079895,HAVO,Wet Forest,Olaa,2010,1,Rotational,16,800,19.498952,North,-155.260743,West,World Geodetic System 1984,6.9
20110103111547-901996314.525604,20110103112351-700833976.268768,HAVO,Wet Forest,Olaa,2010,1,Rotational,16,1000,19.499587,North,-155.259124,West,World Geodetic System 1984,3.4
20110103111547-901996314.525604,20110808133445-705547511.577606,HAVO,Wet Forest,Olaa,2010,1,Rotational,16,0,19.496289,North,-155.267849,West,World Geodetic System 1984,4
20110104121500-709037899.971008,20110106153902-300970494.747162,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,1,0,19.386096,North,-155.229657,West,World Geodetic System 1984,2.8
20110104121500-709037899.971008,20110106153912-278279960.155487,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,1,200,19.384446,North,-155.228683,West,World Geodetic System 1984,5.4
20110104121500-709037899.971008,20110106154522-633178889.751434,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,1,400,19.383075,North,-155.227807,West,World Geodetic System 1984,3
20110104121500-709037899.971008,20110106154750-785212218.761444,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,1,600,19.38146,North,-155.226919,West,World Geodetic System 1984,2.9
20110104121500-709037899.971008,20110106160456-353472650.051117,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,1,800,19.38006,North,-155.226187,West,World Geodetic System 1984,2.3
20110104121500-709037899.971008,20110106160620-364995419.979095,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,1,1000,19.378482,North,-155.225242,West,World Geodetic System 1984,2.9
20110104131931-872546851.634979,20110110151407-301948010.921478,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,2,0,19.385564,North,-155.216334,West,World Geodetic System 1984,2.3
20110104131931-872546851.634979,20110110151739-862619340.419769,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,2,200,19.383957,North,-155.215485,West,World Geodetic System 1984,2.9
20110104131931-872546851.634979,20110110152133-524868428.707123,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,2,400,19.382387,North,-155.214645,West,World Geodetic System 1984,2.6
20110104131931-872546851.634979,20110110152520-263792932.033539,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,2,600,19.380845,North,-155.213672,West,World Geodetic System 1984,3.7
20110104131931-872546851.634979,20110110152749-695115506.649017,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,2,800,19.37924,North,-155.212775,West,World Geodetic System 1984,2.8
20110104131931-872546851.634979,20110110152855-575183808.803558,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,2,1000,19.377668,North,-155.212059,West,World Geodetic System 1984,4.8
20110104132831-746006906.032562,20110112112045-289562463.760376,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,5,0,19.354393,North,-155.163898,West,World Geodetic System 1984,3
20110104132831-746006906.032562,20110112112312-414032697.677612,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,5,200,19.353307,North,-155.162504,West,World Geodetic System 1984,3.1
20110104132831-746006906.032562,20110113091636-301948010.921478,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,5,400,19.352059,North,-155.161165,West,World Geodetic System 1984,3
20110104132831-746006906.032562,20110113091822-862619340.419769,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,5,600,19.350655,North,-155.159976,West,World Geodetic System 1984,2.8
20110104132831-746006906.032562,20110113092253-524868428.707123,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,5,800,19.349171,North,-155.158691,West,World Geodetic System 1984,3
20110104132831-746006906.032562,20110113092612-263792932.033539,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,5,1000,19.347583,North,-155.157804,West,World Geodetic System 1984,3
20110104132831-746006906.032562,20120209133733-533424019.813538,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,5,Map,,,,,World Geodetic System 1984,
20110104140132-694607496.261597,20110113093529-980003237.724304,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,6,0,19.364053,North,-155.159695,West,World Geodetic System 1984,5
20110104140132-694607496.261597,20110113093909-15703916.5496826,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,6,200,19.362869,North,-155.158224,West,World Geodetic System 1984,5
20110104140132-694607496.261597,20110113094331-382010698.318481,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,6,400,19.361711,North,-155.156886,West,World Geodetic System 1984,6
20110104140132-694607496.261597,20110113094947-646587133.407593,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,6,600,19.36057,North,-155.155643,West,World Geodetic System 1984,4
20110104140132-694607496.261597,20110113095440-583359003.067017,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,6,800,19.359294,North,-155.154303,West,World Geodetic System 1984,5
20110104140132-694607496.261597,20110113095823-919377088.546753,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,6,1000,19.358033,North,-155.15324,West,World Geodetic System 1984,9
20110104140525-405744910.240173,20110113100641-913717567.920685,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,9,0,19.373829,North,-155.125742,West,World Geodetic System 1984,2.9
20110104140525-405744910.240173,20110113101217-513737499.713898,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,9,200,19.37247,North,-155.124525,West,World Geodetic System 1984,2.9
20110104140525-405744910.240173,20110113102142-60916244.9836731,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,9,400,19.371039,North,-155.123308,West,World Geodetic System 1984,2.5
20110104140525-405744910.240173,20110113102554-542070209.980011,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,9,600,19.369662,North,-155.122081,West,World Geodetic System 1984,2.9
20110104140525-405744910.240173,20110113102816-459640800.952911,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,9,800,19.368268,North,-155.120835,West,World Geodetic System 1984,2.7
20110104140525-405744910.240173,20110113103006-331694424.152374,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,9,1000,19.366827,North,-155.119675,West,World Geodetic System 1984,2.9
20110104141808-714927077.293396,20110113103600-678913354.873657,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,10,0,19.351438,North,-155.143399,West,World Geodetic System 1984,2.9
20110104141808-714927077.293396,20110113103609-357023119.926453,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,10,200,19.350125,North,-155.142136,West,World Geodetic System 1984,2.9
20110104141808-714927077.293396,20110113104836-461874365.80658,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,10,400,19.348785,North,-155.140872,West,World Geodetic System 1984,2.9
20110104141808-714927077.293396,20110113105506-97929835.319519,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,10,600,19.347455,North,-155.13956,West,World Geodetic System 1984,2.9
20110104141808-714927077.293396,20110113110931-480474710.464478,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,10,800,19.346124,North,-155.138306,West,World Geodetic System 1984,2.9
20110104141808-714927077.293396,20110113112305-754908323.287964,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,10,1000,19.344701,North,-155.137136,West,World Geodetic System 1984,2.9
20110104141808-714927077.293396,20120209134434-774740099.906921,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,10,Map,,,,,World Geodetic System 1984,
20110104144620-546630382.537842,20110110154619-948571085.929871,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,3,0,19.387369,North,-155.204576,West,World Geodetic System 1984,3
20110104144620-546630382.537842,20110110154851-412766814.231873,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,3,200,19.385699,North,-155.20371599999999,West,World Geodetic System 1984,2.9
20110104144620-546630382.537842,20110110155031-457971453.666687,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,3,400,19.384075,North,-155.202828,West,World Geodetic System 1984,2.9
20110104144620-546630382.537842,20110110155239-97973823.5473633,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,3,600,19.382487,North,-155.201969,West,World Geodetic System 1984,2.8
20110104144620-546630382.537842,20110110155417-430261135.101318,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,3,800,19.38091,North,-155.200939,West,World Geodetic System 1984,2.6
20110104144620-546630382.537842,20110110155633-55593490.6005859,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Fixed,3,1000,19.379358,North,-155.200023,West,World Geodetic System 1984,2.7
20110104145116-201244592.666626,20110113123630-219409108.161926,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,11,0,19.389555,North,-155.226734,West,World Geodetic System 1984,4.5
20110104145116-201244592.666626,20110113130402-922954559.326172,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,11,200,19.390903,North,-155.228028,West,World Geodetic System 1984,5.1
20110104145116-201244592.666626,20110113130743-721895098.686218,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,11,400,19.392307,North,-155.229161,West,World Geodetic System 1984,5.1
20110104145116-201244592.666626,20110113131230-179089307.785034,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,11,600,19.393658,North,-155.230274,West,World Geodetic System 1984,5.1
20110104145116-201244592.666626,20110113131558-509068131.446838,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,11,800,19.395053,North,-155.231359,West,World Geodetic System 1984,6.7
20110104145116-201244592.666626,20110113131943-370515346.5271,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,11,1000,19.396439,North,-155.232492,West,World Geodetic System 1984,4.2
20110104145116-201244592.666626,20120209135621-414032697.677612,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,11,Map,,,,,World Geodetic System 1984,
20110104145631-514270186.424255,20120206142446-533424019.813538,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,14,0,19.396894,North,-155.243929,West,World Geodetic System 1984,4.4
20110104145631-514270186.424255,20120206142749-760723590.85083,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,14,200,19.396038,North,-155.242328,West,World Geodetic System 1984,4.4
20110104145631-514270186.424255,20120206143004-790480017.662048,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,14,400,19.394975,North,-155.240676,West,World Geodetic System 1984,3.8
20110104145631-514270186.424255,20120206151115-533424019.813538,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,14,600,19.39401,North,-155.239083,West,World Geodetic System 1984,3.9
20110104145631-514270186.424255,20120206151403-414032697.677612,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,14,800,19.393091,North,-155.237452,West,World Geodetic System 1984,3.5
20110104145631-514270186.424255,20120206151949-56236863.1362915,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,14,1000,19.392162,North,-155.235812,West,World Geodetic System 1984,3.2
20110104151029-271568596.363068,20120206152251-592458248.138428,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,15,0,19.348174,North,-155.118197,West,World Geodetic System 1984,2.7
20110104151029-271568596.363068,20120206152507-279342055.32074,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,15,200,19.346592,North,-155.11909,West,World Geodetic System 1984,2.5
20110104151029-271568596.363068,20120206152810-226866006.851196,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,15,400,19.344983,North,-155.119935,West,World Geodetic System 1984,2.5
20110104151029-271568596.363068,20120206152908-999414563.179016,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,15,600,19.343366,North,-155.12078,West,World Geodetic System 1984,2.1
20110104151029-271568596.363068,20120206153011-798884391.784668,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,15,800,19.341818,North,-155.121797,West,World Geodetic System 1984,2.9
20110104151029-271568596.363068,20120206153119-948571085.929871,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,15,1000,19.34029,North,-155.12282,West,World Geodetic System 1984,2.8
20110104152454-459249317.646027,20120206153307-646587133.407593,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,17,0,19.360587,North,-155.117215,West,World Geodetic System 1984,2.6
20110104152454-459249317.646027,20120206153643-207561135.292053,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,17,200,19.359315,North,-155.118597,West,World Geodetic System 1984,2.9
20110104152454-459249317.646027,20120206153803-261368274.688721,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,17,400,19.358071,North,-155.119933,West,World Geodetic System 1984,2.9
20110104152454-459249317.646027,20120206153929-627642035.484314,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,17,600,19.356773,North,-155.121315,West,World Geodetic System 1984,2.9
20110104152454-459249317.646027,20120206154022-834817171.096802,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,17,800,19.355493,North,-155.12264,West,World Geodetic System 1984,2.7
20110104152454-459249317.646027,20120206154120-502453923.225403,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,17,1000,19.354177,North,-155.123974,West,World Geodetic System 1984,2.6
20110104154034-411324739.456177,20120206154337-55593490.6005859,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,18,0,19.35318,North,-155.149589,West,World Geodetic System 1984,5
20110104154034-411324739.456177,20120206154723-489894747.73407,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,18,200,19.353321,North,-155.151475,West,World Geodetic System 1984,4
20110104154034-411324739.456177,20120206154823-156302213.668823,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,18,400,19.353461,North,-155.153332,West,World Geodetic System 1984,4
20110104154034-411324739.456177,20120206154921-783995270.729065,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,18,600,19.353736,North,-155.154563,West,World Geodetic System 1984,5
20110104154034-411324739.456177,20120206155019-210368633.270264,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,18,800,19.353955,North,-155.156641,West,World Geodetic System 1984,5
20110104154034-411324739.456177,20120206155129-536794066.429138,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,18,1000,19.354081,North,-155.158936,West,World Geodetic System 1984,5
20110105092212-709037899.971008,20120206155556-678913354.873657,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,19,0,19.344988,North,-155.109429,West,World Geodetic System 1984,2.7
20110105092212-709037899.971008,20120206160125-530212521.55304,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,19,200,19.345789,North,-155.111191,West,World Geodetic System 1984,2.8
20110105092212-709037899.971008,20120206160221-207627296.447754,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,19,400,19.346529,North,-155.112875,West,World Geodetic System 1984,3
20110105092212-709037899.971008,20120206160318-97929835.319519,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,19,600,19.347531,North,-155.114467,West,World Geodetic System 1984,2.6
20110105092212-709037899.971008,20120206160407-673646688.461304,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,19,800,19.348379,North,-155.116134,West,World Geodetic System 1984,2.9
20110105092212-709037899.971008,20120206160457-297258019.447327,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,19,1000,19.349263,North,-155.117801,West,World Geodetic System 1984,2.9
20110105093500-219409108.161926,20120206160855-864534497.261047,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,20,0,19.341206,North,-155.135587,West,World Geodetic System 1984,3
20110105093500-219409108.161926,20120206161700-80691337.5854492,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,20,200,19.342566,North,-155.134329,West,World Geodetic System 1984,4
20110105093500-219409108.161926,20120206161755-620209574.699402,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,20,400,19.343918,North,-155.133091,West,World Geodetic System 1984,3
20110105093500-219409108.161926,20120206161855-130420446.395874,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,20,600,19.34526,North,-155.131871,West,World Geodetic System 1984,3
20110105093500-219409108.161926,20120206161944-406421303.749084,HAVO,Wet Forest,Nahuku/East Rift,2010,1,Rotational,20,800,19.346701,North,-155.130634,West,World Geodetic System 1984,3
