Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Fruit_Flower,Dead,Outside_Plot,cf,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,18,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,4,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,20,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,8,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,16,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,6,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,5,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,21,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,7,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,8,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,29,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,10,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,16,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,46,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,22,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,11,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,27,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,24,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,47,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,28,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,4,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,9,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,1,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,3,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,2,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,33,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,4,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,38,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,15,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,9,FALSE,FALSE,FALSE,FALSE,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,on cover may be rooted out,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,38,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,35,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,7,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,17,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,45,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,11,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,44,FALSE,TRUE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,15,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,33,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,9,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,32,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,40,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,41,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,36,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,37,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,13,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,20,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,39,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,2,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,43,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,12,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,10,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,31,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,34,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,40,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,14,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,8,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,3,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,1,FALSE,FALSE,FALSE,,,Shrub,Non-Native,Cordyline fruticosa,CORFRU,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,26,FALSE,TRUE,FALSE,,,Tree,Native,Melicope peduncularis,MELPED,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,1,FALSE,FALSE,FALSE,,,Fern,Native,Thelypteris opulenta,THEOPU,photos,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,9,FALSE,FALSE,FALSE,,,Fern,Native,Thelypteris opulenta,THEOPU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,19,FALSE,FALSE,FALSE,,,Fern,Native,Thelypteris opulenta,THEOPU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,10,FALSE,FALSE,FALSE,,,Fern,Native,Thelypteris opulenta,THEOPU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,7,FALSE,TRUE,FALSE,,,Fern,Native,Thelypteris opulenta,THEOPU,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,8,FALSE,TRUE,FALSE,,,Fern,Native,Thelypteris opulenta,THEOPU,photos,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,FALSE,FALSE,,,Herb,Non-Native,Crassocephalum crepidioides,CRACRE,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,10,FALSE,FALSE,FALSE,,,Tree,Native,Touchardia latifolia,TOULAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,10,FALSE,FALSE,FALSE,,,Tree,Native,Touchardia latifolia,TOULAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,FALSE,FALSE,FALSE,,,Sedge,Native,Eleocharis obtusa,ELEOBT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,44,FALSE,TRUE,FALSE,,,Sedge,Native,Eleocharis obtusa,ELEOBT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,TRUE,FALSE,,,Sedge,Native,Eleocharis obtusa,ELEOBT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,3,FALSE,TRUE,FALSE,,,Sedge,Native,Eleocharis obtusa,ELEOBT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,3,FALSE,TRUE,FALSE,,,Sedge,Native,Eleocharis obtusa,ELEOBT,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,1,FALSE,FALSE,FALSE,,TRUE,Tree,Native,Hernandia sonora,HERSON,photos,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,4,FALSE,TRUE,FALSE,,,Tree,Native,Hernandia sonora,HERSON,photos,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,11,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,18,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,2,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,40,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,15,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,26,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,2,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,44,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,21,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,12,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,9,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,19,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,17,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,3,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,37,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,7,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,23,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,3,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,31,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,8,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,12,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,9,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,24,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,14,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,27,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,7,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,15,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,30,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,5,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,6,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,8,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,41,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,52,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,42,FALSE,FALSE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,1,FALSE,TRUE,FALSE,,,Fern,Native,Hymenophyllum recurvum,HYMREC,,TRUE,TRUE
