Event_ID,Unit_Code,Entered_Date,Updated_Date,Verified,Verified_By,Verified_Date,Certified,Certified_By,Certified_Date,Transect_Notes,Event_Notes
20190806092818-422918260.097504,AMME,2019-08-06T09:28:46Z,2021-12-28T14:25:55Z,TRUE,Kathy Akamine,2020-01-03T13:56:36Z,TRUE,Jake Gross,2021-12-27T16:20:26Z,"Ended at 250m to avoid highway and maintained lawn. Start post (also end of 5A) may be difficult to find in future. Very tall/dense ACRAUR vegetation. Juno not functioning, no Juno points. No elevation recorded on the datasheet",Unk_Tree3 = possibly Syzygium.
20190806113043-585937917.232513,AMME,2019-08-06T11:31:29Z,2021-12-28T14:20:24Z,TRUE,Kathy Akamine,2020-01-03T14:34:01Z,TRUE,Jake Gross,2021-12-28T11:32:23Z,"Transect 6A 150m is the same point as transect 6B 0m, each have a different azimuth.",No post found. Unk_Vine2 = vine with long petioles and large leaves. Unk_Tree3 = Possibly Syzygium. Unk_Seed1 = unknown forb.
20190806134842-184424817.562103,AMME,2019-08-06T13:49:14Z,2021-12-28T13:57:59Z,TRUE,Kathy Akamine,2020-01-03T14:47:36Z,TRUE,Jake Gross,2021-12-28T13:57:03Z,We modified the end point to be 190m because of proximity to tennis courts.,Unk_Vine2 = vine with long petioles and large leaves. Unk_Tree3 = possibly syzygium.
20210928112117-705547511.577606,HAVO,2021-09-28T11:23:48Z,2024-07-02T18:12:29Z,TRUE,Kathryn Akamine,2022-03-22T13:35:43Z,TRUE,Jake Gross,2024-07-02T17:52:10Z,2010 origin X264614 Y2153406 +/-2m.,"Second day (7/6/2021) started at 10:00 and ended at 12:30. 2015: recorded CYPROT for cyperus along transect. 2021: only CYPTRI and no CYPROT, KA took sample and verified CYPTRI; JG: CYPTRI ID'd in 2021, CYPSP. 2015, CYPHAS 2010 - may all be same species."
20210928130858-114623308.181763,HAVO,2021-09-28T13:09:38Z,2024-07-03T14:28:37Z,TRUE,Kathryn Akamine,2022-03-22T13:35:35Z,TRUE,Jake Gross,2024-07-03T13:46:41Z,,possible misID in 2015: DEPPET 2021 vs. CYCDEN 2015
20210928135633-573013365.268707,HAVO,2021-09-28T13:57:39Z,2024-07-03T15:28:49Z,TRUE,Kathryn Akamine,2022-03-22T14:20:25Z,TRUE,Jake Gross,2024-07-03T15:27:36Z,"2010 origin X266608 Y2155231+/-6m. This transect was intended to overlap RM16, but due to difficulty following flagging a new line was established in 2010 using the start GPS point and 60 degrees bearing. Future monitors may be confused by parallel and/or crossing blue flagging lines and must be cautious to follow the I&M line using coordinates for the posts as guides.","JG: possible misID in 2015, DEPPET 2021 vs. CYCDEN 2015; Second day (7/30/2021) started at 8:18, finished at 13:00. No 200m Post photo."
20210928144201-462500154.972076,HAVO,2021-09-28T14:42:31Z,2024-07-05T14:36:35Z,TRUE,Kathryn Akamine,2022-03-22T14:56:52Z,TRUE,Jake Gross,2024-07-05T14:35:31Z,The transect origin had been moved from RM14 in the thick hapuu/it was not consistently following the transect. We left RM14 at 820m and decided to follow a 60 degree azimuth. 2010 origin X263630 Y2154248+/-3m.,"2015 recorded PERCAP (JG: PERCAP wrongly entered as PSICAT in 2015!), no PERCAP along transect, but we did have PERPUN: ID verified by Kathy Akamine. HEDGAR was probably underestimated along entire transect. No 1000m post photo"
20210928152523-384382843.971252,HAVO,2021-09-28T15:26:28Z,2024-07-05T17:04:29Z,TRUE,Kathryn Akamine,2022-03-22T16:13:45Z,TRUE,Jake Gross,2024-07-05T17:04:23Z,2010 origin X263441 Y2156407 +/- 2.8m,"second day (9/15/2021) started 10:00, finished at 11:55."
20210928160546-239588975.906372,HAVO,2021-09-28T16:06:15Z,2024-07-08T10:38:28Z,TRUE,Kathryn Akamine,2022-03-23T07:12:42Z,TRUE,Jake Gross,2024-07-08T10:37:23Z,2010 origin X262830 Y2157259 +/- 3m. Transect crosses Puu-New fence.,SPHCOO (in route to transect pulled) - point noted in efforts lat/lon table;
20210928163356-412967801.094055,HAVO,2021-09-28T16:35:20Z,2024-07-10T14:19:01Z,TRUE,Kathryn Akamine,2022-03-23T07:56:43Z,TRUE,Jake Gross,2024-07-10T14:18:58Z,2010 origin X261646 Y2157913+/-4m. Note subplots all marked with red/blue flagging.,second day (7/8/2021) started at 11:00 and finished at 14:11
20210928164948-494376718.997955,HAVO,2021-09-28T16:50:08Z,2024-07-09T11:28:55Z,TRUE,Kathryn Akamine,2022-03-23T09:54:08Z,TRUE,Jake Gross,2024-07-09T11:27:04Z,,
20210928170708-378606200.218201,HAVO,2021-09-28T17:07:28Z,2025-01-15T10:13:15Z,TRUE,Kathryn Akamine,2022-03-23T10:20:04Z,TRUE,Jake Gross,2024-07-09T17:35:15Z,ran the transect from the proposed end to the proposed start. Segment 300-3320 no data collected,segment 300-320 no data collected
20210929074214-579518616.199493,HAVO,2021-09-29T07:42:36Z,2024-07-09T18:14:42Z,TRUE,Kathryn Akamine,2022-03-23T11:00:08Z,TRUE,Jake Gross,2024-07-09T18:11:28Z,"Started at the proposed end, flipped azimuth and used 178 degrees. Crossfence location on ArcGIS maps is wrong",
20211207124436-705547511.577606,HAVO,2021-12-07T12:45:14Z,2024-07-05T14:35:27Z,TRUE,Kathryn Akamine,2022-03-22T15:37:14Z,TRUE,Jake Gross,2024-07-05T14:35:26Z,"Read the transect backwards. Established in 2015. The transect origin is on RM10, follows to ~550m mark, at which point RM10 ends. Transect continues at 60 degrees to end. Generally, an Ohia/Cibotium forest with disturbed and relatively open understory. We started at the end and worked backwards, ending at the starting point which was 107m off of RM10.",600m post photo upsidedown
20211207133913-674826085.567474,HAVO,2021-12-07T13:39:48Z,2024-07-08T09:44:19Z,TRUE,Kathryn Akamine,2022-03-23T06:41:35Z,TRUE,Jake Gross,2024-07-08T09:43:34Z,"Pigs, mosquitos, and lots of palm grass. Rainy conditions. Hiking time = 2 hours to start, 2.5 hours to end. Established in 2015, not read in 2010. Missing elevation.","JG: possible misID: DEPPET ID'd in 2021, CYCDEN 2015; changed JUNEFF to JUNsp."
20211207150209-54648637.7716064,HAVO,2021-12-07T15:02:32Z,2024-07-08T10:50:36Z,TRUE,Kathryn Akamine,2022-03-23T07:38:07Z,TRUE,Jake Gross,2024-07-08T10:50:33Z,2010 origin X264125 Y2158893+/-3m,
20211207153326-363467097.28241,HAVO,2021-12-07T15:34:07Z,2024-07-09T10:21:46Z,TRUE,Kathryn Akamine,2022-03-23T08:17:05Z,TRUE,Jake Gross,2024-07-09T10:21:08Z,,
20211207155845-957129836.082458,HAVO,2021-12-07T15:59:13Z,2024-07-12T10:50:39Z,TRUE,Kathryn Akamine,2022-03-23T08:54:47Z,TRUE,Jake Gross,2024-07-12T10:48:29Z,NRM TR16 was very nice trail.,
20211207161552-262924849.98703,HAVO,2021-12-07T16:16:15Z,2024-07-09T11:26:23Z,TRUE,Kathryn Akamine,2022-03-23T09:22:38Z,TRUE,Jake Gross,2024-07-09T11:26:20Z,"(Alternate Transect A5), two teams of two split off from fenceline (500m mark of transect) in either direction",Alternate 5. no 0m end photo
20211207164407-606778442.85965,HAVO,2021-12-07T16:44:28Z,2025-01-15T10:13:49Z,TRUE,Kathryn Akamine,2022-03-23T10:43:13Z,TRUE,Jake Gross,2024-07-09T17:56:46Z,"(Alternate Transect A4), lots of PSICAT seedlings, new fence at about 920m. Segment 900-920 no data collected.",900-920 missed (or 980-1000 missed due to segment recording error).
20211207170940-580940365.791321,HAVO,2021-12-07T17:10:08Z,2024-07-10T13:59:31Z,TRUE,Kathryn Akamine,2022-03-23T11:34:14Z,TRUE,Jake Gross,2024-07-10T13:57:21Z,"several SPHCOO seen and uprooted all along transect (19.496287, 155.221080) (19.496057, 155.220932); split up in two teams at 500m off to opposite directions",JG: 3 segs with SPHCOO present and 1 noted outside; A1 used instead of proposed R39.
20211208075522-443862497.806549,HAVO,2021-12-08T07:55:45Z,2024-07-10T14:16:46Z,TRUE,Kathryn Akamine,2022-03-23T11:53:32Z,TRUE,Jake Gross,2024-07-10T14:14:58Z,"(Alternate Transect A2), lots of HEDGARso it took a long time to finish transect",A2 used instead of proposed R40.
20220120111417-705547511.577606,HAVO,2022-01-20T11:15:16Z,2024-08-29T10:05:18Z,TRUE,Kathryn Akamine,2022-03-23T12:16:40Z,TRUE,Jake Gross,2024-07-11T17:42:52Z,"Installed post at transect end (hard tag dated 2010, soft tag 2015). One segment between 600 and 800m was skipped in 2010, and distance between 600 and 800 posts only 180m. 2010 transect origin X265829 Y2145062 +/-3m.",CLIHIR present at ~12% frequency (not present in last two cycles)
20220120115808-191922485.8284,HAVO,2022-01-20T11:59:00Z,2024-07-12T09:04:22Z,TRUE,Kathryn Akamine,2022-03-23T12:02:00Z,TRUE,Jake Gross,2024-07-09T10:20:53Z,*There was a large crack covered by uluhe between 820m and 840m. We flagged the closest tree with blue and red flagging (alternating). We diverted around the crack. (Be Careful!) **Between 840m and 880m we had to divert around a large hill with volcanic walls. Afterwards we ajusted our bearing to 160 degrees towards the Endpoint. [*UTM of Crack Location ETR2 Crack X:267602 Y:2144259],Earth crack at 824 m. no post tags throughout transect. CLIHIR present at 4% frequency (not present in last two cycles). SPHCOO detected.
20220120130802-463584005.832672,HAVO,2022-01-20T13:08:57Z,2024-07-12T13:16:19Z,TRUE,Kathryn Akamine,2022-03-23T12:38:41Z,TRUE,Jake Gross,2024-07-12T13:14:43Z,,"4 segs w/ SPHCOO, 1 segment had 10-25% cover."
20220120140345-413233101.36795,HAVO,2022-01-20T14:04:13Z,2024-07-12T13:50:49Z,TRUE,Kathryn Akamine,2022-03-23T12:50:31Z,TRUE,Jake Gross,2024-07-12T13:50:46Z,"Team that went to start stepped on vespula nest, had to move transect 8m to the left, after about 40m came across sketchy earth cracked ground, moved transect 8m back to oringinal line.;  ArcGIS Collector were giving an accuracy of about 3000m. Locations of points (600, 800, and 1000) were manually positioned on map, GPS points taken on handheld Garmin",SPHCOO detectedin 4 segments SPHCOO 10-25% cover in one segment.
20220120144758-857411265.37323,HAVO,2022-01-20T14:48:42Z,2024-07-12T15:57:23Z,TRUE,Kathryn Akamine,2022-03-23T13:00:08Z,TRUE,Jake Gross,2024-07-12T15:56:24Z,,
20220321152135-579518616.199493,HAVO,2022-03-21T15:27:07Z,2024-07-12T11:04:56Z,TRUE,Brayden Pollvogt,2022-06-06T13:51:42Z,TRUE,Jake Gross,2024-07-12T10:52:36Z,,A1 used in place of proposed R32 which was in East-Rift sampling frame. A1 start moved 500 m backwards along back azimuth. HEDGAR present in every segment (100%); MORFAY 75% and PSICAT 40% frequency.
20220322095010-130420446.395874,HAVO,2022-03-22T09:50:49Z,2025-01-30T14:19:27Z,TRUE,Brayden Pollvogt,2022-06-06T13:51:34Z,TRUE,Jake Gross,2024-07-12T11:31:06Z,"There is a 40m gap, from 680 to 720m, in data due to the two teams monitoring from start/end to the steep cliff.",40 m section (680 to 720m) data missing due to steep cliff.
20220602120255-579518616.199493,HAVO,2022-06-02T12:03:42Z,2024-07-09T19:05:26Z,TRUE,Kim Weisenborn,2024-03-21T11:53:55Z,TRUE,Jake Gross,2024-07-09T19:05:22Z,"Walk out took about 2:30 hours. Only one 100-200m section of thick dog hair strawberry guava on way to EIPS F05 transect, otherwise, understory pretty open and relatively easy walking. Reached Ag station at 15:15 including stop for lunch.",
20220901091806-705547511.577606,HAVO,2022-09-01T09:18:48Z,2024-12-13T13:46:02Z,TRUE,Audrey Vinton,2022-12-13T15:13:41Z,TRUE,Jake Gross,2024-09-09T16:41:59Z,"2016: GPS says azimuth is 156 degrees, however tag and former data sheet says 128. Azimuth of 128 degrees worked between 0m and 100m. After that it is no longer accurate. We followed 128 degrees from 100m to 200m since we weren't sure which flagging was ours (landbird transect is nearby) and neither flagging was along 128 degrees--ended up almost 45 degrees off from 0 post. Followed flagging after that, which was in the 110-116 degree range, and were able to find posts. 2011: Recent blue flags of Landbird survey run very close to our line. We tied blue flagging directly over our EI transect line only. Flagging already present may be confusing. Transect read in the SE direction back towards road. Proposed Transect 2 was in the Interior and West and as ejected during helicopter flight due to no vegetation and moved to this location in the East unit. GPS Unit: Garmin 60CSX;  Elevation: 2172 m; GPS error: 6.1; UTM X 231720, Y 2138022.",400m & 500m posts missing tags
20220906075318-705547511.577606,HAVO,2022-09-06T07:54:33Z,2025-01-06T12:31:52Z,TRUE,Brayden Pollvogt,2022-12-07T15:10:52Z,TRUE,Jake Gross,2025-01-06T12:31:48Z,"2016: Used azimuth of 86 for 50-100m, azimuth of 92 for 100-150m. 2011: Garmin 60CSX UTM same as 2016 for x and y 2117192 with error +/-2m. Elevation 1202m. Turn right after 4th cattle guard and go all the way up to ~140m NW above transect.",
20220906093025-979077935.218811,HAVO,2022-09-06T09:31:24Z,2025-01-30T14:01:40Z,TRUE,Brayden Pollvogt,2022-12-12T17:26:32Z,TRUE,Jake Gross,2025-01-13T16:19:26Z,"CYPSAN blades were mistakenly assumed to be KYLBRE, CYPSAN may be left out and KYLBRE may be overrepresented.",CYPSAN may have been mistaken for KYLBRE; CYPSAN & KYLBRE cover classes may be inaccurate.
20220906102830-427533328.533173,HAVO,2022-09-06T10:29:30Z,2025-01-14T13:47:01Z,TRUE,Brayden Pollvogt,2023-01-06T12:47:13Z,TRUE,Jake Gross,2025-01-14T13:42:23Z,Crossed road @ 10-20m,"AG composition specified for entire transect only, not individual segments. Alien grass composisiton: CENCLA (80%), SCHARU, PASDIL, ANTODO, SACIND, ANDVIR, ANDGLO, SETPAR, AXOFIS, SCHCON, EHRSTI, SPOAFR, AGRSTO, HOLLAN"
20220906111452-840887069.702148,HAVO,2022-09-06T11:19:15Z,2025-01-30T14:17:52Z,TRUE,Brayden Pollvogt,2023-01-06T12:24:28Z,TRUE,Jake Gross,2025-01-06T11:34:59Z,"2016: Elevation not entered. Transect bearing running a bit right of 175 degrees (about 180). Pigs active throughout transect. 2011: Transect located on ridge with denser METPOL cover. DA suggested recording collective grass cover in addition to presence/absence--will do for next transect. Later re-done for Transect 3. Only posts flagged. Garmin 60CSX: UTM X 218038, Y 2116011; Error: +/-2.9m; Elevation: 1143m.",Cyperus rigidifolius (CYPRIG) blades with no seedhead mistaken for KYLBRE blades throughout transect. CYPRIG/KYLBRE cover classes may be inaccurate after 100m.
20220906112616-939971148.967743,HAVO,2022-09-06T11:26:39Z,2025-01-14T13:54:38Z,TRUE,Brayden Pollvogt,2023-01-06T12:55:45Z,TRUE,Jake Gross,2025-01-14T13:54:27Z,,
20220906120039-258442044.258118,HAVO,2022-09-06T12:01:19Z,2025-01-14T14:19:56Z,TRUE,Brayden Pollvogt,2023-01-06T13:53:20Z,TRUE,Jake Gross,2025-01-14T14:19:47Z,EIPS training transect for new crew.,"EIPS Protocol training. AG compsition specified for whole transect, not each segment. Alien grass composition: CENCLA (~80%), DIGERI (~13%), AXOFIS (~7%), PASDIL (<1%), ANTODO (<1%)."
20220906140854-74107885.3607178,HAVO,2022-09-06T14:10:03Z,2024-12-30T14:13:23Z,TRUE,Brayden Pollvogt,2023-01-05T16:49:53Z,TRUE,Jake Gross,2024-12-30T14:12:55Z,no non-natives,No non-natives in transect.
20220906142758-629987359.046936,HAVO,2022-09-06T14:29:30Z,2025-01-30T11:29:27Z,TRUE,Brayden Pollvogt,2023-01-05T16:46:17Z,TRUE,Jake Gross,2024-12-30T13:50:51Z,"2011: Transect is actually an extension above RM Kahuku 24 Transect that was read by Benitez et al. in 2004-6. Trimble Start: UTM X 231855.85; Y 2140418.30; Error: - 61cm. PDOP 2.08 Trimble End: UTM X 232256.22, Y 2140136.98; Error: - 58cm. PDOP 2.01. Garmin 60CSX: UTM X 231854, Y 2140423; Error: +/-2m; Elevation: 2382m.","Monument trees not flagged, but posts easy to locate."
20220906144016-554015040.397644,HAVO,2022-09-06T14:40:19Z,2024-12-30T14:49:10Z,TRUE,Brayden Pollvogt,2023-01-06T07:32:48Z,TRUE,Jake Gross,2024-12-30T14:49:09Z,"Flipped transect azimuth, completed end to start (originally 47 degrees).","Flipped azimuth, ran end to start."
20220906145306-43198525.9056091,HAVO,2022-09-06T14:55:20Z,2024-12-30T14:05:40Z,TRUE,Brayden Pollvogt,2024-03-19T10:48:40Z,TRUE,Jake Gross,2024-12-30T13:59:14Z,"2011: Archeological suvey conducted. No PVC used. Elevation not recorded on data sheet. GPS coordinates (Garmin 60CSX) UTM X 248393, Y 2157526","Ran end to start, moved 0m & 100m posts to line up. 200-300m segment 12m long, 400-500m segment 5m short. Data recorded 10m instead of 20m."
20220906151616-246225595.474243,HAVO,2022-09-06T15:18:35Z,2024-12-30T13:53:50Z,TRUE,Audrey Vinton,2022-12-13T15:04:37Z,TRUE,Jake Gross,2024-12-30T13:53:49Z,"2016: Read plot backwards, consistent with 2011. Plot appears to be on a 202 bearing, not 192 as previously indicated. See above for azimuths used at each 100m section. 2011: Archeological survey conducted. No PVC used. Transect was read from 500 to 0m. Garmin 60CSX: UTM X 247073, Y 2156362; Error: +/-3m; Elevation: 2233m.",Only start and end posts have tags
20220906152721-398755490.779877,HAVO,2022-09-06T15:28:03Z,2025-01-06T12:46:16Z,TRUE,Brayden Pollvogt,2024-03-19T10:45:29Z,TRUE,Jake Gross,2025-01-06T12:46:01Z,"2016 could not find posts 200m and 250m followed existing flagging. 2011: only posts flagged. Garmin 60CSX: UTM X 217538, Y 2119328; Error: +/-3m; Elevation: 1382m.",CYPSAN blades assumed to be KYLBRE. CYPSAN may be left out and KYLBRE may be overrepresented.
20220907072544-705547511.577606,HAVO,2022-09-07T07:28:16Z,2025-01-06T15:11:48Z,TRUE,Brayden Pollvogt,2022-12-12T13:42:28Z,TRUE,Jake Gross,2025-01-06T15:11:45Z,"2011: Landbird transect not flagged on straight line (of 308 degrees). EI Transect 10 runs at 308 degrees--no new flagging only red & blue together at stations (up high when possible and on PVC pipe). EI TR 10 plot 200m is about 7m away from Landbird Station 8. Garmin 60CSX: UTM X 226245, Y 2129713; Error: +/- 2m; Elevation: 1852m.",No post picture for 50m. No unique tags. Alien grass was used for this transect.
20220907074031-278279960.155487,HAVO,2022-09-07T07:40:55Z,2025-01-13T16:23:26Z,TRUE,Brayden Pollvogt,2024-03-19T10:46:56Z,TRUE,Jake Gross,2025-01-13T16:23:22Z,,Other flagging confusing for first 50m.
20220915135835-579518616.199493,HAVO,2022-09-15T13:59:52Z,2025-01-14T14:28:11Z,TRUE,Brayden Pollvogt,2022-12-12T16:37:05Z,TRUE,Jake Gross,2025-01-13T14:53:40Z,"Changed transect to avoid possible gulch seen in topo lines @200m, transect goes through uluhe too dense to walk through, did not monitor 200-250m.",Segments 200-250 not monitored due to uluhe that was too dense to walk through. Alien grass grouping not used since there wasn't a carpet/matrix of alien grasses present anywhere in the transect.
20220915142825-401374340.057373,HAVO,2022-09-15T14:29:37Z,2025-01-13T15:31:36Z,TRUE,Brayden Pollvogt,2022-12-12T17:02:34Z,TRUE,Jake Gross,2025-01-13T15:31:12Z,Saw a Pittosporum,
20220915152233-89896559.715271,HAVO,2022-09-15T15:23:03Z,2024-12-30T14:19:35Z,TRUE,Brayden Pollvogt,2023-01-05T17:05:45Z,TRUE,Jake Gross,2024-12-30T14:18:53Z,Transect crosses road in 40-60m.,Transect crosses road from 40-60m.
20220915160015-406062722.206116,HAVO,2022-09-15T16:02:19Z,2024-12-30T13:46:05Z,TRUE,Brayden Pollvogt,2023-01-05T16:34:08Z,TRUE,Jake Gross,2024-12-30T13:45:59Z,"2011: Transect is actually an extension above RM Kahuku 21 Transect that was read by Benitez et al. in 2004-6. Transect took about 2hrs to complete. Garmin: 60CSX; UTM X 230937, Y 2137355; Error: +/-2.6; Elevation: 2195m.",
20220915162903-110386848.449707,HAVO,2022-09-15T16:30:09Z,2024-12-30T12:59:40Z,TRUE,Brayden Pollvogt,2023-01-05T16:11:24Z,TRUE,Jake Gross,2024-12-30T12:59:24Z,"2011: Garmin 60CSX; UTM X 230487, Y 2136448; Error: +/-2.8m; Elevation: 2175. Archeological survey - not sure why surveyed since it is on legacy Kahuku 20 Transect",Ran backwards from end. Moved all posts and recorded new coordinates.
20220915165205-74107885.3607178,HAVO,2022-09-15T16:52:23Z,2024-12-30T14:33:46Z,TRUE,Brayden Pollvogt,2023-01-05T17:37:01Z,TRUE,Jake Gross,2024-12-30T14:33:43Z,"Started near ""Pi'ikea gulch""",
20220915170810-375399231.910706,HAVO,2022-09-15T17:08:57Z,2024-12-20T14:39:41Z,TRUE,Brayden Pollvogt,2023-01-05T15:56:52Z,TRUE,Jake Gross,2024-12-20T14:39:39Z,"2011: Forgot to bring soft tags. Posts and flagging have transect info written in permanent marker. Trimble points not taken as unit froze up (but then recorded on a different date). Rebar only in 0m Post. Transect is actually an extension above Kahuku 18 Transect that was read by Benitez et al. in 2004-6. Elevation: 2129m; GPS Unit: Garmin 60CSX; GPS error: 2.8; UTM X 229161, Y 2134972","Azimuth actually 136 degrees, ran based on flagging."
20220919071638-579518616.199493,HAVO,2022-09-19T07:17:52Z,2025-01-30T14:16:30Z,TRUE,Brayden Pollvogt,2023-01-06T12:34:36Z,TRUE,Jake Gross,2025-01-14T13:10:42Z,"EIPS TR 57S point on collector has wrong azimuth labeled. Error on GPS was ""low"" but was bouncing around a lot. From 0-50m used azimuth of 170 degrees, realized we were heading for the fence. From 50-250m used an azimuth of 230 degrees to avoid fence. Realized original azimuth was meant to be 211 degrees.","Azimuth was meant to be 211, but point on collector said 170. Ran on 170 degrees for first 50m, but changed to 230 degrees for last 200m in order to avoid the fence. Rhynchospora spp. Cf 4. (200-210, 210-220, 230-240). Faccenda not 100% about species but his guess is Rhynchospora globularis"
20220928092117-705547511.577606,HAVO,2022-09-28T09:22:18Z,2025-01-30T13:14:56Z,TRUE,Brayden Pollvogt,2022-12-07T15:39:01Z,TRUE,Jake Gross,2025-01-06T14:04:51Z,"2011: New line was established since Legacy Transect could not be located. We did NOT use re-bar metal posts on this transect and only used flagged/tagged PVC posts at each 50m point. This was communication from DA per AA to conserve remaining metal rods for plots in areas further from road. Metal rods can be added to this transect when more come in. Note this transect was dead at 128 degrees versus 308 degrees of other fixed in area. Started away from the road and read towards it. Garmin 60CSX: UTM X 220135, Y 2124401; Error: +/-3m; Elevation: 1714m.",JG: changed JUNSP. To JUNEFF in segment 21 based on datasheet comments
20220928132228-705547511.577606,HAVO,2022-09-28T13:23:44Z,2025-01-30T13:59:00Z,TRUE,Brayden Pollvogt,2022-12-08T13:32:17Z,TRUE,Jake Gross,2025-01-06T14:31:39Z,"2016: Another flagged line parallels our transect starting at 150m, makes it confusing. 2011: Nearby Legacy transect flagged with faded orange and fresh blue flagging and does not follow 308 degree bearing well at all points. Garmin 60CSX: UTM X 221866, Y 2125581; Error: +/-2m; Elevation: 1745m.","Flagged line runs parallel at 150m, confusing to follow line. Line enters uluhe 120-145m, 207-226m."
20220928134321-289665043.354034,HAVO,2022-09-28T13:44:18Z,2025-01-14T13:02:04Z,TRUE,Brayden Pollvogt,2022-12-13T14:42:41Z,TRUE,Jake Gross,2025-01-14T13:02:03Z,"Lots of ridges and vallleys crossed, treacherous terrain.",
20220928135845-329735934.734344,HAVO,2022-09-28T13:59:04Z,2025-01-30T14:00:06Z,TRUE,Brayden Pollvogt,2022-12-12T16:18:15Z,TRUE,Jake Gross,2025-01-06T14:47:38Z,"2011: Transect follows legacy resources management transect Kahuku 7 and recently surveyed I&M Landbirds Transect LB7. Garmin 60CSX: UTM X 222618, Y 2126229; Error: +/-2m; Elevation: 1797m.",
20220928143442-185402512.550354,HAVO,2022-09-28T14:35:33Z,2025-01-06T14:23:20Z,TRUE,Brayden Pollvogt,2022-12-08T09:47:12Z,TRUE,Jake Gross,2025-01-06T14:23:17Z,"2016: 100-150m tape ran at azimuth 296 to avoid uluhe patch. 200-250m tape ran at 296--transect seems to merge with ""legacy transect"" running nearby. 2011: Original start moved about 20m to be off road and within wet forest community. Transect parallels old forest bird transect with orange flagging. Invasive flowering Senecio madagascarensis just out of 0m mark on right side. Garmin 60CSX: UTM X 221061, Y 2124944; Error: +/-3m; Elevation: 1729m.",100-150m on a slightly different bearing of 196 degrees to avoid DICLIN. Still went through a little bit of it.
20220928150055-259060978.889465,HAVO,2022-09-28T15:01:38Z,2025-01-30T12:03:38Z,TRUE,Brayden Pollvogt,2024-03-22T07:53:36Z,TRUE,Jake Gross,2025-01-06T11:09:17Z,"2016: No hard tag at 0m. New soft tags placed inside top of PVC. 250m end post was not located. New end point flagged and way point created. Pigs active throughout transect. 2011: All posts had blue flag tied high on post. Garmin 60CSX: UTM X 218410, Y 2115710; Error: +/-2.7m; Elevation: 1132m.",Galium palustre cf 4 (110-120)
20220928152524-692547857.761383,HAVO,2022-09-28T15:25:48Z,2025-01-13T16:52:23Z,TRUE,Brayden Pollvogt,2022-12-13T14:20:43Z,TRUE,Jake Gross,2025-01-13T16:52:21Z,,
20220928155323-714486360.549927,HAVO,2022-09-28T15:53:52Z,2024-12-30T14:41:46Z,TRUE,Brayden Pollvogt,2023-01-05T17:39:30Z,TRUE,Jake Gross,2024-12-30T14:36:52Z,Changed from 351.,
20221012072750-579518616.199493,HAVO,2022-10-12T07:28:36Z,2025-01-06T15:25:34Z,TRUE,Brayden Pollvogt,2022-12-12T13:47:53Z,TRUE,Jake Gross,2025-01-06T15:25:33Z,"2011: GPS acting strange and not staying constant. Garmin 60CSX: UTM X 226775, Y 2130547; Error: +/-4m; Elevation: 1897m.",0m start tag put on using flagging (ran out of wires). Mud pit 235-241m.
20221012073810-999414563.179016,HAVO,2022-10-12T07:38:38Z,2025-01-06T15:33:22Z,TRUE,Brayden Pollvogt,2022-12-12T14:31:04Z,TRUE,Jake Gross,2025-01-06T15:31:41Z,"2016: No problems, small gulch near TR start. Actual bearing/azimuth of plot is more like 312. 2011: Orange forest bird flagging present. Garmin 60CSX: UTM X 227643, Y 2131112; Error: +/-3m; Elevation: 1891m.",
20221012080554-513737499.713898,HAVO,2022-10-12T08:07:08Z,2025-01-06T15:37:54Z,TRUE,Brayden Pollvogt,2022-12-12T14:34:10Z,TRUE,Jake Gross,2025-01-06T15:37:46Z,"2011: Landbird flagging present. Garmin 60CSX: UTM X 228432, Y 2131779; Error: +/-4m; Elevation: 1877m.","No invasives on all segments, except 240-250 (ANTODO out)."
20221012082051-81893563.2705688,HAVO,2022-10-12T08:21:13Z,2025-01-13T14:08:41Z,TRUE,Brayden Pollvogt,2022-12-12T14:45:03Z,TRUE,Jake Gross,2025-01-13T14:08:40Z,No invasives found,No invasives
20221012083121-864534497.261047,HAVO,2022-10-12T08:32:31Z,2025-01-13T16:13:03Z,TRUE,Brayden Pollvogt,2022-12-12T17:06:31Z,TRUE,Jake Gross,2025-01-13T16:10:48Z,Ran transect from end to start. Changed azimuth to 207.,"Ran from end to start, changed azimuth to 207."
20221012084409-427533328.533173,HAVO,2022-10-12T08:44:34Z,2025-01-30T10:04:10Z,TRUE,Brayden Pollvogt,2022-12-07T11:15:30Z,TRUE,Jake Gross,2025-01-06T09:17:51Z,"2011: Only posts flagged. Garmin60CSX: UTM X 218834, Y 2114426; Error: +/-2.9m; Elevation: 985m.",No 200m post photo taken. Segment: 120-130 EREVAL?
20221024092307-712730467.319489,HAVO,2022-10-24T09:23:37Z,2025-01-06T15:42:06Z,TRUE,Brayden Pollvogt,2022-12-12T14:37:33Z,TRUE,Jake Gross,2025-01-06T15:42:04Z,"2016: moved 50m rebar from top of stump to under stump and flagged it. Reset 200m post as it was knocked out of ground to best guess. Next read should bring rebar for 0m, 150m, 200m, and 250m posts. 2011: New line established--no orange forest bird flagging present in photos. Traveled to end of a Kahuku road and used GPS to navigate to pre-exisiting Legacy RM Transect--Kahuku 16 using GPS and compass. Garmin 60CSX: UTM X 228929, Y 2132621; Error: +/-2m; Elevation: 1951m.",
