Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Quad,Status,Top,Base,Base_Ht,Distance,Height,Method,DBH,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,2,Live,70,-23,1.4,13,13.49,Clinometer,44.6,Tree,Native,Myristica inutilis,MYRINU,"2 boles: 13.3, 31.3",TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,13,FALSE,2,Live,72,-10,0,10.2,8.363999999999999,Clinometer,23.1,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,17,FALSE,3,Live,50,-36,1.4,16,15.16,Clinometer,22,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,14,FALSE,4,Live,60,-56,0,15,17.4,Clinometer,26.4,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,26,FALSE,1,Live,88,-22,0,12,13.2,Clinometer,31.5,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,25,FALSE,1,Live,72,-48,0,12,14.399999999999999,Clinometer,72,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,8,FALSE,1,Live,35,-55,0,10,9,Clinometer,10.5,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,2,FALSE,2,Live,45,-40,0,11,9.35,Clinometer,13.4,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,36,FALSE,4,Live,134,-39,0,7,12.110000000000001,Clinometer,23.5,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,2,FALSE,3,Live,143,-20,0,7,11.410000000000002,Clinometer,24.2,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,4,Live,76,-92,0,9,15.12,Clinometer,27.5,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,42,FALSE,2,Live,135,-30,0,10,16.5,Clinometer,44.5,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,7,FALSE,1,Live,26,-58,0,18,15.12,Clinometer,25.9,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,40,FALSE,2,Live,98,-9,1.4,13,15.31,Clinometer,26.7,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,12,FALSE,1,Live,90,-20,0,8,8.8,Clinometer,22.2,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,42,FALSE,2,Live,110,-10,0,12,14.399999999999999,Clinometer,27.3,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,33,FALSE,1,Live,90,-55,0,12,17.4,Clinometer,25.5,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,41,FALSE,1,Live,128,34,0,9,8.459999999999999,Clinometer,26.9,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,40,FALSE,3,Live,114,-55,0,10,16.900000000000002,Clinometer,41.2,Tree,Native,Myristica inutilis,MYRINU,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,40,FALSE,4,Live,100,-5,0,11,11.55,Clinometer,23.1,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,40,FALSE,2,Live,90,-14,0,18,18.72,Clinometer,56.7,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,3,FALSE,2,Live,65,-12,0,16,12.32,Clinometer,27.3,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,4,Live,102,-15,1.4,10,13.100000000000001,Clinometer,28.4,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,47,FALSE,3,Live,82,-51,1.4,16.7,23.610999999999997,Clinometer,25.1,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,2,Live,62,-26,1.4,14,13.72,Clinometer,24.4,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,19,FALSE,3,Live,37,-50,1.4,11,10.97,Clinometer,28.5,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,35,FALSE,2,Live,80,-80,0,12,19.2,Clinometer,39.5,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,11,FALSE,3,Live,80,-34,0,18,20.52,Clinometer,57,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,29,FALSE,1,Live,112,-82,0,9,17.46,Clinometer,35.1,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,7,FALSE,4,Live,9,-40,0,10,4.9,Clinometer,33.9,Tree,Native,Alphitonia zizyphoides,ALPZIZ,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,29,FALSE,3,Live,116,-28,0,15,21.599999999999998,Clinometer,27.2,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,11,FALSE,1,Live,120,-48,1.4,19.4,33.992,Clinometer,97.5,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,27,FALSE,1,Live,68,-47,0,18.9,21.734999999999996,Clinometer,24.5,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Fixed,6,FALSE,3,Live,78,-65,0,19,27.17,Clinometer,115.4,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,16,FALSE,1,Live,63,-70,0,13,17.29,Clinometer,62.5,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,46,FALSE,2,Live,102,-33,1.4,17,24.35,Clinometer,78.5,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,25,FALSE,2,Live,70,-35,0,16.8,17.64,Clinometer,279,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,19,FALSE,2,Live,108,-33,1.4,12.4,18.883999999999997,Clinometer,29,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,11,FALSE,1,Live,90,-35,0,20,25,Clinometer,92,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,6,FALSE,3,Live,90,-80,0,19,32.3,Clinometer,92.5,Tree,Native,Planchonella samoensis,PLASAM,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,2,FALSE,4,Live,105,-25,0,6.1,7.93,Clinometer,13.3,Tree,Native,Polyscias oahuensis,POLOAH,2 boles second 9.2 DBH,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,11,FALSE,4,Live,105,-57,0,4.8,7.776,Clinometer,7.8,Tree,Native,Pipturus albidus,PIPALB,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,8,FALSE,3,Live,70,5,1.4,10,7.9,Clinometer,12.1,Tree,Native,Elattostachys falcata,ELAFAL,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,8,FALSE,3,Live,100,10,0,7,6.300000000000001,Clinometer,14.5,Tree,Native,Elattostachys falcata,ELAFAL,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,44,FALSE,1,Live,91,-3,0,13,12.22,Clinometer,31.6,Tree,Native,Elattostachys falcata,ELAFAL,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,5,FALSE,2,Live,142,24,0,12,14.16,Clinometer,28.6,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,43,FALSE,4,Live,60,-40,0,7,7.000000000000001,Clinometer,21.5,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,1,Live,60,-20,0,5,4,Clinometer,13.5,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,10,FALSE,4,Live,20,-45,0,5,3.25,Clinometer,10.1,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Rotational,16,FALSE,1,Live,4,-20,1.4,7,3.08,Clinometer,12.2,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,4,FALSE,3,Live,140,5,0,10,13.5,Clinometer,23.5,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,41,FALSE,3,Live,55,-32,0,8,6.96,Clinometer,14.7,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,35,FALSE,4,Live,90,-20,0,8,8.8,Clinometer,16.3,Tree,Native,Fagraea berteroana,FAGBER1,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,7,FALSE,3,Live,49,-51,0,11,11,Clinometer,14,Tree,Non-Native,Endiandra elaeocarpa,ENDELA,,TRUE,TRUE
AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,7,FALSE,3,Live,90,-28,0,6,7.08,Clinometer,14.2,Tree,Native,Premna serratifolia,PRESER,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,4,FALSE,3,Live,80,-65,0,8.7,12.614999999999998,Clinometer,25.2,Tree,Native,Premna serratifolia,PRESER,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,9,FALSE,2,Live,58,-7,0,16,10.4,Clinometer,45.4,Tree,Native,Premna serratifolia,PRESER,"5 boles: 14.1, 6.6, 10.0, 9.0, 5.7",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,10,FALSE,3,Live,78,-24,0,8,8.16,Clinometer,31.3,Tree,Native,Premna serratifolia,PRESER,"3 boles: 12.8, 10.9, 7.6",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,10,FALSE,1,Live,95,-22,0,10,11.700000000000001,Clinometer,15.5,Tree,Native,Premna serratifolia,PRESER,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,10,FALSE,4,Live,74,-30,0,10,10.4,Clinometer,24.1,Tree,Native,Premna serratifolia,PRESER,"2 boles: 15.7, 8.4",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,10,FALSE,4,Live,92,-10,0,10.1,10.302,Clinometer,21.5,Tree,Native,Premna serratifolia,PRESER,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,15,FALSE,1,Live,124,5,0,11.2,13.328,Clinometer,20.9,Tree,Native,Premna serratifolia,PRESER,,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,3,FALSE,2,Live,18,-75,0,14.44,13.4292,Clinometer,39,Tree,Native,Premna serratifolia,PRESER,4 boles: 12.8+7.8+11.4+7,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,3,FALSE,3,Live,86,-41,0,6.75,8.5725,Clinometer,53.1,Tree,Native,Premna serratifolia,PRESER,4 boles: 10.9+11.8+13.6+16.8,TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,2,FALSE,1,Live,78,-12,0,10.8,9.72,Clinometer,29.4,Tree,Native,Premna serratifolia,PRESER,"3 boles: 10.0, 8.9, 10.5",TRUE,TRUE
WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,8,FALSE,4,Live,148,35,0,13.5,15.255,Clinometer,67.9,Tree,Native,Premna serratifolia,PRESER,27.2+24.1+16.6,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,FALSE,3,Live,84,-32,0,7,8.120000000000001,Clinometer,11.3,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,3,Live,88,-4,0,10.6,9.751999999999999,Clinometer,23.8,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,2,Live,70,-41,0,9.2,10.212,Clinometer,6.1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,4,Live,95,3,0,10.3,9.476,Clinometer,,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,1,Live,126,-35,0,8.5,13.685,Clinometer,11.3,Tree,Non-Native,Psidium cattleianum,PSICAT,2 BOLES; 11.3 AND 10,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,1,Live,150,-7,0,11,17.27,Clinometer,10.4,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,2,Live,150,-6,0,10,15.600000000000001,Clinometer,19,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,25,FALSE,3,Live,72,-28,0,9.5,9.5,Clinometer,13,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,1,FALSE,3,Live,94,10,2,8.6,9.224,Clinometer,8.5,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,52,FALSE,1,Live,91,-21,0,12.4,13.888,Clinometer,30.6,Tree,Non-Native,Psidium cattleianum,PSICAT,"3 boles; 11.8,9.9,8.9",TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,52,FALSE,2,Live,100,-5,0,9.7,10.184999999999999,Clinometer,20.5,Tree,Non-Native,Psidium cattleianum,PSICAT,"2 boles; 12.9, 7.5",TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,12,FALSE,3,Live,94,3,1.4,12.9,13.139000000000001,Clinometer,13.7,Tree,Non-Native,Psidium cattleianum,PSICAT,Q3 #1,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2010,1,Fixed,12,FALSE,4,Live,80,-15,1,10.4,10.88,Clinometer,12,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,48,FALSE,4,Live,114,-12,0,8.6,10.835999999999999,Clinometer,10.2,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,12,FALSE,4,Live,104,-15,0,10.2,12.138,Clinometer,12,Tree,Non-Native,Psidium cattleianum,PSICAT,Clinometer Foggy,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,,Live,75,-9,0,17.1,14.364,Clinometer,10.9,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,47,FALSE,,Live,58,2,2,21,13.76,Clinometer,10.7,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,46,FALSE,4,Live,100,-22,0,7,8.540000000000001,Clinometer,8.1,Tree,Non-Native,Psidium cattleianum,PSICAT,,TRUE,TRUE
NPSA,Wet Forest,Tau,Ta‘ū,2013,1,Fixed,8,FALSE,4,Live,70,-54,1.4,7,10.080000000000002,Clinometer,34.8,Tree,Native,Dysoxylum samoense,DYSSAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,28,FALSE,4,Live,100,-78,0,13,23.14,Clinometer,75,Tree,Native,Dysoxylum samoense,DYSSAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,27,FALSE,4,Live,42,-48,0,29.7,26.73,Clinometer,138,Tree,Native,Dysoxylum samoense,DYSSAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,28,FALSE,2,Live,45,-83,0,19,24.32,Clinometer,74,Tree,Native,Dysoxylum samoense,DYSSAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,19,FALSE,3,Live,84,-41,1.4,12.4,16.9,Clinometer,59.9,Tree,Native,Dysoxylum samoense,DYSSAM,,TRUE,TRUE
NPSA,Wet Forest,Tutuila,Tutuila,2013,1,Rotational,20,FALSE,1,Live,120,-6,0,10.9,13.734,Clinometer,16.5,Tree,Native,Dysoxylum samoense,DYSSAM,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,3,FALSE,1,Live,140,5,0,15,20.25,Clinometer,57.5,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Fixed,4,FALSE,3,Live,150,-6,0,10.6,16.535999999999998,Clinometer,91,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,27,FALSE,2,Live,148,-6,1,12.6,20.404,Clinometer,73,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,27,FALSE,4,Live,142,0,1.55,15.7,23.844,Clinometer,63.9,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,1,Live,140,-20,0,13,20.8,Clinometer,63.2,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,1,FALSE,3,Live,120,-50,0,15,25.5,Clinometer,86,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,FALSE,3,Live,98,-24,0,12.5,15.25,Clinometer,51.6,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,FALSE,1,Live,94,-11,0,15,15.75,Clinometer,62.8,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,FALSE,3,Live,120,-18,0,17,23.46,Clinometer,60,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,FALSE,2,Live,140,-25,0,10,16.5,Clinometer,10.6,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,FALSE,1,Live,115,-31,0,9.4,13.724,Clinometer,41.3,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,30,FALSE,3,Live,84,-30,0,12,13.68,Clinometer,34.4,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,30,FALSE,1,Live,130,6,1.4,14.2,19.007999999999996,Clinometer,36.5,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,FALSE,1,Live,130,-12,0,10,14.200000000000001,Clinometer,43,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,5,FALSE,2,Live,135,-4,0,11.5,15.985000000000001,Clinometer,37.4,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,FALSE,4,Live,130,-34,0,9,14.76,Clinometer,178,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,FALSE,1,Live,118,-28,0,9,13.139999999999999,Clinometer,49.6,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,22,FALSE,4,Live,105,-20,0,10,12.5,Clinometer,52,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,1,Live,104,-4,0,10.7,11.556,Clinometer,35.3,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,4,Live,106,-5,0,9.7,10.767,Clinometer,15,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,20,FALSE,3,Live,106,-22,1,11.8,16.104,Clinometer,56.4,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,19,FALSE,4,Dead,141,26,1,20,24,Clinometer,119,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,19,FALSE,4,Live,72,-39,0,15.3,16.983,Clinometer,57.2,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,19,FALSE,3,Live,67,-26,0,15.6,14.508,Clinometer,42.2,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,19,FALSE,3,Live,72,-51,0,9,11.07,Clinometer,18.9,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,31,FALSE,3,Live,99,-37,0,11,14.96,Clinometer,31.6,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,4,Live,105,-19,0,15,18.599999999999998,Clinometer,41.5,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,1,Live,150,-25,0,10,17.5,Clinometer,50,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,FALSE,2,Live,82,-8,0,18,16.2,Clinometer,38.1,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,18,FALSE,,Live,89,-25,1,16,19.240000000000002,Clinometer,30,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,18,FALSE,4,Live,30,-41,1,12.6,9.946,Clinometer,42.4,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,5,FALSE,1,Live,133,-11,1,12,18.28,Clinometer,36.2,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,5,FALSE,1,Live,100,-15,1,16,19.400000000000002,Clinometer,68,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,5,FALSE,3,Live,74,-25,0,9.5,9.405,Clinometer,24.5,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,4,Live,150,-5,0,20,31,Clinometer,49.9,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,4,FALSE,3,Live,110,-15,0,16,20,Clinometer,92.4,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,23,FALSE,1,Live,105,-28,1,9,12.969999999999999,Clinometer,33.6,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,23,FALSE,3,Live,120,3,1,10,12.700000000000001,Clinometer,30.1,Tree,Native,Acacia koa,ACAKOA2,,TRUE,TRUE
