Unit_Code,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,Azimuth_Plot,QA_Plot,Start_Lat,Start_Long,Center_Lat,Center_Long,End_Lat,End_Long,GCS,Lat_Dir,Long_Dir,Certified,Verified
WAPA,Guam,Guam,2014,1,Fixed,6,284,FALSE,13.461657,144.695579,13.46169,144.695237,13.461752,144.695098,World Geodetic System 1984,North,East,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,30,65,FALSE,20.718256,-156.10091,20.718362,-156.100745,20.718413,-156.100581,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,21,278,FALSE,20.713092,-156.099262,20.713122,-156.099415,20.713137,-156.09977,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,5,282,FALSE,21.153813,-156.910774,21.153891,-156.911003,21.153937,-156.911234,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,5,282,FALSE,21.153813,-156.910774,21.153891,-156.911003,21.153937,-156.911234,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,44,175,FALSE,-14.25999,-170.70081,-14.26017,-170.70084,-14.26041,-170.70084,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2010,1,Rotational,17,82,FALSE,19.360427,-155.120087,,,19.36046,-155.119602,World Geodetic System 1984,North,West,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,8,14,FALSE,15.215004,145.722607,15.215158,145.722662,15.21542,145.722772,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,8,14,FALSE,15.215004,145.722607,15.215158,145.722662,15.21542,145.722772,World Geodetic System 1984,North,East,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,41,223,FALSE,20.734314,-156.136877,20.734226,-156.137042,20.734021,-156.137209,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,43,105,FALSE,-14.23569,-169.43417,-14.23575,-169.43394,-14.23577,-169.43378,World Geodetic System 1984,South,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2018,2,Rotational,37,151,FALSE,20.707942,-156.111363,20.707742,-156.111251,20.707604,-156.1111,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,58,323,FALSE,19.482018,-155.247943,19.482283,-155.248068,19.482475,-155.24815,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,54,244,FALSE,19.455408,-155.246162,19.455324,-155.246386,19.455253,-155.246526,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Fixed,13,32,FALSE,-14.2418,-169.4516,-14.24197,-169.45168,-14.24221,-169.45172,World Geodetic System 1984,South,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,42,93,FALSE,20.734455,-156.160106,20.734468,-156.160327,20.734481,-156.160586,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,37,3,FALSE,19.338485,-155.145742,19.33872,-155.145707,19.338928,-155.145682,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,10,38,FALSE,13.469263,144.719104,13.469436,144.719251,13.46961,144.719415,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,10,38,FALSE,13.469263,144.719104,13.469436,144.719251,13.46961,144.719415,World Geodetic System 1984,North,East,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,15,20,FALSE,20.705468,-156.104857,20.705658,-156.104872,20.705855,-156.104792,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,15,20,FALSE,20.705468,-156.104857,20.705658,-156.104872,20.705855,-156.104792,World Geodetic System 1984,North,West,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,1,34,FALSE,15.215315,145.721767,15.215515,145.721924,15.215651,145.722063,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,1,34,FALSE,15.215315,145.721767,15.215515,145.721924,15.215651,145.722063,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,7,253,FALSE,13.476193,144.725982,13.476101,144.72577,13.476008,144.725522,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,7,253,FALSE,13.476193,144.725982,13.476101,144.72577,13.476008,144.725522,World Geodetic System 1984,North,East,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,23,107,FALSE,19.686059,-156.033005,19.686048,-156.032934,19.685985,-156.032819,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,4,212,FALSE,21.205499,-156.959503,21.20543,-156.959543,21.205347,-156.959587,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,4,212,FALSE,21.205499,-156.959503,21.20543,-156.959543,21.205347,-156.959587,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,25,94,FALSE,21.134531,-156.904531,21.134529,-156.904348,21.134481,-156.904118,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Fixed,3,11,FALSE,-14.25638,-170.68013,-14.25613,-170.68013,-14.25592,-170.68011,World Geodetic System 1984,South,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,45,175,FALSE,20.744878,-156.204461,20.744653,-156.204455,20.744409,-156.20445,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Fixed,15,43,FALSE,19.384917,-155.216031,19.385136,-155.215843,19.385282,-155.215779,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,15,43,FALSE,19.384917,-155.216031,19.385136,-155.215843,19.385282,-155.215779,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,13,131,FALSE,20.696324,-156.095802,20.696186,-156.095651,20.696004,-156.09552,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,13,131,FALSE,20.696324,-156.095802,20.696186,-156.095651,20.696004,-156.09552,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,45,299,FALSE,19.386345,-155.214518,19.38646,-155.214709,19.386575,-155.214892,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,5,296,FALSE,13.460858,144.695143,13.460892,144.694857,13.461026,144.694671,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,5,296,FALSE,13.460858,144.695143,13.460892,144.694857,13.461026,144.694671,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,6,212,FALSE,15.215798,145.723942,15.215661,145.72385,15.215417,145.723712,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,6,212,FALSE,15.215798,145.723942,15.215661,145.72385,15.215417,145.723712,World Geodetic System 1984,North,East,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,55,129,FALSE,19.254922,-155.595813,19.254818,-155.595625,19.254667,-155.595373,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,15,134,FALSE,20.738376,-156.196538,20.738228,-156.196359,20.738072,-156.19617,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,15,134,FALSE,20.738376,-156.196538,20.738228,-156.196359,20.738072,-156.19617,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,17,192,FALSE,20.693493,-156.111003,20.693268,-156.111056,20.693052,-156.111108,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,9,192,FALSE,13.467056,144.708933,13.466794,144.708898,13.466586,144.708854,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,9,192,FALSE,13.467056,144.708933,13.466794,144.708898,13.466586,144.708854,World Geodetic System 1984,North,East,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Rotational,18,42,FALSE,21.208632,-156.962938,21.208694,-156.962869,21.208748,-156.962801,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,39,5,FALSE,19.252708,-155.594173,19.252952,-155.594139,19.253107,-155.594055,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,9,341,FALSE,20.698711,-156.099776,20.698865,-156.099811,20.69903,-156.099962,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,9,341,FALSE,20.698711,-156.099776,20.698865,-156.099811,20.69903,-156.099962,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2013,1,Rotational,19,341,FALSE,20.727951,-156.181252,20.728143,-156.181345,20.72836,-156.181398,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,53,232,FALSE,19.134245,-155.683657,19.134053,-155.683823,19.133953,-155.68399,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,49,21,FALSE,19.394837,-155.738532,19.395026,-155.738422,19.395226,-155.738379,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Rotational,17,110,FALSE,21.188278,-156.949687,21.18825,-156.949601,21.18824,-156.949514,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,36,187,FALSE,19.472976,-155.2361,19.472794,-155.236183,19.472551,-155.23617,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,44,192,FALSE,19.36272,-155.160135,19.362512,-155.160141,19.362286,-155.160205,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Fixed,6,81,FALSE,20.699952,-156.176542,20.700012,-156.176377,20.700099,-156.176155,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,6,81,FALSE,20.699952,-156.176542,20.700012,-156.176377,20.700099,-156.176155,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,50,288,FALSE,19.516131,-155.242631,19.516171,-155.24284,19.516237,-155.243052,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,51,352,FALSE,19.138687,-155.686832,19.138853,-155.686859,19.139158,-155.686858,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Rotational,16,310,FALSE,21.210142,-156.965373,21.210197,-156.965439,21.210243,-156.965516,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2018,2,Rotational,32,43,FALSE,20.696887,-156.092788,20.697019,-156.092594,20.697188,-156.092428,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Fixed,6,278,FALSE,21.193461,-156.953208,21.193465,-156.95332200000001,21.193453,-156.953411,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Fixed,6,278,FALSE,21.193461,-156.953208,21.193465,-156.95332200000001,21.193453,-156.953411,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Rotational,14,350,FALSE,13.467818,144.710163,13.467981,144.710207,13.468206,144.710205,World Geodetic System 1984,North,East,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,24,346,FALSE,19.67168,-156.025762,19.67179,-156.025787,19.671897,-156.025817,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,21,16,FALSE,21.131209,-156.908255,21.131425,-156.908204,21.131614,-156.908134,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Rotational,13,359,FALSE,21.208515,-156.962265,21.208606,-156.962273,21.208696,-156.962282,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,32,300,FALSE,19.381415,-155.19277,19.381439,-155.192989,19.381564,-155.193153,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,57,220,FALSE,19.264377,-155.58099,19.264245,-155.581092,19.26402,-155.581283,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,27,310,FALSE,20.716809,-156.100218,20.716938,-156.10035,20.717085,-156.10053,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2023,3,Fixed,14,16,FALSE,19.379565,-155.187358,19.37971,-155.187293,19.379934,-155.187204,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,14,16,FALSE,19.379565,-155.187358,19.37971,-155.187293,19.379934,-155.187204,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,60,307,FALSE,19.4029,-155.737776,19.403002,-155.737967,19.403202,-155.738152,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,4,210,FALSE,21.137148,-156.904415,21.136989,-156.904485,21.136817,-156.904586,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,4,210,FALSE,21.137148,-156.904415,21.136989,-156.904485,21.136817,-156.904586,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,24,144,FALSE,21.137471,-156.907118,21.137299,-156.907024,21.137135,-156.906901,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Fixed,5,347,FALSE,-14.23038,-169.44234,-14.23013,-169.44241,-14.22989,-169.44247,World Geodetic System 1984,South,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,29,94,FALSE,20.755223,-156.245724,20.75521,-156.245484,20.755207,-156.245273,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,43,355,FALSE,19.354025,-155.535281,19.354241,-155.535294,19.354467,-155.535336,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,52,268,FALSE,19.393787,-155.235742,19.393838,-155.235583,19.595847,-155.235797,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,14,87,FALSE,20.692158,-156.090691,20.692171,-156.090413,20.692202,-156.090105,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,14,87,FALSE,20.692158,-156.090691,20.692171,-156.090413,20.692202,-156.090105,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,28,310,FALSE,20.715655,-156.100298,20.715811,-156.100467,20.716022,-156.100655,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Rotational,15,5,FALSE,21.205744,-156.959385,21.205834,-156.959384,21.205925,-156.959373,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,22,276,FALSE,20.705328,-156.222899,20.705314,-156.223149,20.705354,-156.223378,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,35,182,FALSE,19.388256,-155.741985,19.388048,-155.74201,19.387813,-155.742016,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,2,134,FALSE,13.463153,144.732873,13.463001,144.733077,13.462813,144.733254,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,2,134,FALSE,13.463153,144.732873,13.463001,144.733077,13.462813,144.733254,World Geodetic System 1984,North,East,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,29,104,FALSE,21.144329,-156.904461,21.144291,-156.904269,21.144243,-156.904077,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,35,309,FALSE,-14.23248,-169.47562,-14.23239,-169.47583,-14.23228,-169.47603,World Geodetic System 1984,South,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,32,184,FALSE,-14.23627,-169.46135,-14.23646,-169.46141,-14.23674,-169.46136,World Geodetic System 1984,South,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Fixed,15,274,FALSE,-14.26638,-170.71091,-14.26639,-170.71112,-14.26637,-170.71129,World Geodetic System 1984,South,West,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,9,65,FALSE,15.214602,145.723559,15.214676,145.723782,15.214767,145.724014,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,9,65,FALSE,15.214602,145.723559,15.214676,145.723782,15.214767,145.724014,World Geodetic System 1984,North,East,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,58,77,FALSE,19.261072,-155.58529,19.261245,-155.584977,19.261153,-155.58486,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,39,307,FALSE,21.140827,-156.90246,21.140947,-156.90265,21.141085,-156.902851,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2017,2,Rotational,38,151,FALSE,20.735405,-156.207629,20.735597,-156.207741,20.735797,-156.207843,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2017,2,Rotational,20,331,FALSE,21.191755,-156.951931,21.191855,-156.951997,21.191928,-156.952035,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,42,174,FALSE,21.150249,-156.90559,21.150006,-156.905594,21.149771,-156.905607,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Rotational,11,16,FALSE,13.461456,144.731079,13.461619,144.731105,13.461854,144.731149,World Geodetic System 1984,North,East,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Fixed,11,2,FALSE,-14.24732,-169.44223,-14.24709,-169.44221,-14.2469,-169.44221,World Geodetic System 1984,South,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Rotational,16,253,FALSE,20.713211,-156.123007,20.713168,-156.123122,20.713146,-156.12344,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,37,25,FALSE,19.401596,-155.744093,19.401824,-155.743963,19.402016,-155.743843,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2022,3,Rotational,47,279,FALSE,19.146747,-155.686687,19.146763,-155.686914,19.146815,-155.687116,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,26,107,FALSE,20.707676,-156.135353,20.707582,-156.135134,20.707551,-156.134905,World Geodetic System 1984,North,West,TRUE,TRUE
WAPA,Guam,Guam,2019,2,Fixed,3,108,FALSE,13.379659,144.668203,13.379626,144.668508,13.379509,144.668583,World Geodetic System 1984,North,East,TRUE,TRUE
WAPA,Guam,Guam,2014,1,Fixed,3,108,FALSE,13.379659,144.668203,13.379626,144.668508,13.379509,144.668583,World Geodetic System 1984,North,East,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Fixed,7,293,FALSE,20.711019,-156.103268,20.710996,-156.103524,20.710991,-156.103716,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2012,1,Fixed,7,293,FALSE,20.711019,-156.103268,20.710996,-156.103524,20.710991,-156.103716,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,44,244,FALSE,19.525014,-155.232005,19.524876,-155.232222,19.524828,-155.232459,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,2,301,FALSE,21.127973,-156.902217,21.128067,-156.902466,21.128186,-156.902628,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,2,301,FALSE,21.127973,-156.902217,21.128067,-156.902466,21.128186,-156.902628,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,59,312,FALSE,19.49705,-155.26007,19.497212,-155.260217,19.497395,-155.260383,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,47,358,FALSE,19.322323,-155.557747,19.322557,-155.557727,19.322742,-155.557792,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,15,323,FALSE,21.142909,-156.900601,21.143082,-156.900753,21.143273,-156.900837,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,15,323,FALSE,21.142909,-156.900601,21.143082,-156.900753,21.143273,-156.900837,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Rotational,24,213,FALSE,20.705859,-156.211635,20.70568,-156.211753,20.705484,-156.211901,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,28,131,FALSE,21.131505,-156.90005,21.131449,-156.899935,21.131239,-156.899736,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,6,327,FALSE,21.212698,-156.969136,21.212779,-156.9692,21.212868,-156.969274,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,6,327,FALSE,21.212698,-156.969136,21.212779,-156.9692,21.212868,-156.969274,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,10,87,FALSE,21.205297,-156.958881,21.20531,-156.958777,21.205311,-156.958676,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,10,87,FALSE,21.205297,-156.958881,21.20531,-156.958777,21.205311,-156.958676,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,38,101,FALSE,19.137186,-155.684665,19.137117,-155.684436,19.137084,-155.684217,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,33,186,FALSE,19.214313,-155.637058,19.214088,-155.637073,19.213961,-155.63709,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2017,2,Fixed,7,81,FALSE,21.211588,-156.967458,21.211588,-156.96737,21.211606,-156.96783,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Hoolehua,Hoʻolehua,2012,1,Fixed,7,81,FALSE,21.211588,-156.967458,21.211588,-156.96737,21.211606,-156.96783,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,45,266,FALSE,19.298291,-155.580244,19.298288,-155.580463,19.298284,-155.58071,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2011,1,Rotational,25,74,FALSE,19.493952,-155.251798,19.494036,-155.251561,19.494111,-155.251333,World Geodetic System 1984,North,West,TRUE,TRUE
KALA,Kalawao,Kalawao,2012,1,Rotational,15,134,FALSE,21.203271,-156.958774,21.203216,-156.958697,21.203152,-156.958631,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2022,3,Rotational,46,227,FALSE,19.229443,-155.690671,19.22928,-155.690845,19.22912,-155.691025,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,34,211,FALSE,19.381261,-155.221054,19.38124,-155.221311,19.381282,-155.22154,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tau,Ta‘ū,2018,2,Rotational,45,11,FALSE,-14.23223,-169.47238,-14.23203,-169.47238,-14.23179,-169.47241,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2015,2,Rotational,41,1,FALSE,19.482748,-155.218521,19.482992,-155.218476,19.483191,-155.218498,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Mauna Loa,Mauna Loa,2016,2,Rotational,32,32,FALSE,19.34456,-155.545714,19.34476,-155.545603,19.34496,-155.545492,World Geodetic System 1984,North,West,TRUE,TRUE
NPSA,Tutuila,Tutuila,2018,2,Rotational,39,148,FALSE,-14.25506,-170.65797,-14.25494,-170.65779,-14.2548,-170.65759,World Geodetic System 1984,South,West,TRUE,TRUE
HAVO,Kahuku,Kahuku,2016,2,Rotational,32,269,FALSE,19.093567,-155.670131,19.09359,-155.670378,19.093542,-155.670586,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Olaa,ʻŌlaʻa,2021,3,Rotational,56,66,FALSE,19.464635,-155.237183,19.4648,-155.236963,19.464935,-155.236725,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Kipahulu District,Kīpahulu District,2017,2,Rotational,42,358,FALSE,20.735311,-156.12255,20.735519,-156.122575,20.735717,-156.122543,World Geodetic System 1984,North,West,TRUE,TRUE
HAVO,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,31,221,FALSE,19.421896,-155.253278,19.42166,-155.253408,19.42154,-155.253587,World Geodetic System 1984,North,West,TRUE,TRUE
AMME,Muchot,Muchot,2014,1,Fixed,2,329,FALSE,15.214448,145.725142,15.214647,145.725076,15.214809,145.724926,World Geodetic System 1984,North,East,TRUE,TRUE
AMME,Muchot,Muchot,2019,2,Fixed,2,329,FALSE,15.214448,145.725142,15.214647,145.725076,15.214809,145.724926,World Geodetic System 1984,North,East,TRUE,TRUE
KAHO,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,28,15,FALSE,19.693503,-156.044533,19.69358,-156.044493,19.69363,-156.044463,World Geodetic System 1984,North,West,TRUE,TRUE
HALE,Haleakala,Haleakalā,2012,1,Fixed,12,352,FALSE,20.703271,-156.239794,20.703497,-156.239838,20.703705,-156.239863,World Geodetic System 1984,North,West,TRUE,TRUE
